timestamp,open,high,low,close,volume
05-03-2021,3005,3009,2881.0001,3000.46,5388551
04-03-2021,3012,3058.13,2945.43,2977.57,5481578
03-03-2021,3081.18,3107.775,2995,3005,3988725
02-03-2021,3143.47,3163.52,3087.1201,3094.53,2595762
01-03-2021,3127.89,3149.56,3097.99,3146.14,2733963
26-02-2021,3095.2,3122.44,3036.7,3092.93,4246135
25-02-2021,3136.74,3178.26,3047.76,3057.16,4399320
24-02-2021,3166.75,3171.23,3125.38,3159.53,3011275
23-02-2021,3127.03,3204.73,3093.6,3194.5,4677222
22-02-2021,3208.13,3232.3199,3172.26,3180.74,3461266
19-02-2021,3328.23,3333.5,3245.75,3249.9,4305184
18-02-2021,3282.42,3338,3273.94,3328.23,3033607
17-02-2021,3263.6,3320.91,3259.4996,3308.64,3261801
16-02-2021,3254.05,3308.3,3253.591,3268.95,2574721
12-02-2021,3250,3280.25,3233.31,3277.71,2335339
11-02-2021,3292,3292,3248.06,3262.13,2301417
10-02-2021,3314,3317.9548,3254,3286.58,3125174
09-02-2021,3312.49,3338,3297.84,3305,2179355
08-02-2021,3358.5,3364.9999,3304,3322.94,3257391
05-02-2021,3319,3377,3302.71,3352.15,3620808
04-02-2021,3330,3347,3277.75,3331,3670661
03-02-2021,3425.01,3434,3308.62,3312.53,7088781
02-02-2021,3380,3427.74,3361.125,3380,6183716
01-02-2021,3242.36,3350.26,3235.025,3342.88,4160212
29-01-2021,3230,3236.99,3184.55,3206.2,4293556
28-01-2021,3235.04,3301.68,3228.69,3237.62,3149228
27-01-2021,3341.49,3346.52,3207.08,3232.58,4660158
26-01-2021,3296.3559,3338,3282.87,3326.13,2955235
25-01-2021,3328.5,3363.89,3243.1463,3294,3749758
22-01-2021,3304.31,3321.91,3283.1644,3292.23,2821914
21-01-2021,3293,3348.55,3289.5675,3306.99,4945051
20-01-2021,3181.99,3279.8,3175,3263.38,5309835
19-01-2021,3107,3145,3096,3120.76,3305142
15-01-2021,3123.02,3142.545,3095.17,3104.25,4243995
14-01-2021,3167.52,3177.9999,3120.59,3127.47,3070919
13-01-2021,3128.44,3189.95,3122.08,3165.89,3321244
12-01-2021,3120,3142.1418,3086,3120.83,3418549
11-01-2021,3148.01,3156.3841,3110,3114.21,3669095
08-01-2021,3180,3190.64,3142.2,3182.7,3537744
07-01-2021,3157,3208.542,3155,3162.16,3514545
06-01-2021,3146.48,3197.509,3131.16,3138.38,4394815
05-01-2021,3166.01,3223.38,3165.06,3218.51,2655548
04-01-2021,3270,3272,3144.02,3186.63,4411449
31-12-2020,3275,3282.9219,3241.2,3256.93,2957206
30-12-2020,3341,3342.1,3282.47,3285.85,3209310
29-12-2020,3309.94,3350.65,3281.223,3322,4872933
28-12-2020,3194,3304,3172.69,3283.96,5620728
24-12-2020,3193.9,3202,3169,3172.69,1451917
